PLAYERID,PLAYER_SLUG,POSITIONS
795726,aitor-bunuel,DR
1100964,puric-aleksa,DC
370244,moises-delgado,DL
894158,julian-delmas,DR
909061,david-castro,DC
83486,yoel-rodriguez,GK
849577,jesus-ruiz-suarez,GK
964171,emilio-bernad,GK
1010891,mourad-el-ghezouani,ST
255235,oscar-plano,LW
989877,nicolas-castro,MC
989877,nicolas-castro,AM
962411,nicolas-fernandez,ML
591740,raul-guti,MC
591740,raul-guti,DM
286167,aleix-febas,MC
286167,aleix-febas,AM
1094758,john-nwankwo,DC
1391752,rodrigo-mendoza,MC
864202,cristian-salvador,MC
864202,cristian-salvador,DM
48751,mario-gaspar,DR
48751,mario-gaspar,DC
192430,carlos-clerc,DL
192430,carlos-clerc,DC
1012410,nunez-alvaro,DR
141832,pedro-bigas,DC
808955,josan,MR
808955,josan,DR
1068891,jose-salinas,DL
794942,alex-martin,DC
794942,alex-martin,DR
556884,matias-dituro,GK
811557,edgar-badia,GK
250219,axel-werner,GK
913210,miguel-san-roman,GK
52093,angel-rodriguez,ST
923823,mohammed-dauda,LW
923823,mohammed-dauda,ST
849573,enric-gallego,ST
850569,alvaro-romero,ST
850569,alvaro-romero,AM
1007853,jorge-padilla,ST
1408352,alassan-gutierrez,RW
966526,luismi-cruz,RW
869413,waldo-rubio-marin,ML
583608,yann-bodiger,MC
583608,yann-bodiger,DM
352654,alex-corredera,MC
1082976,youssouf-diarra,MC
1082976,youssouf-diarra,DM
1166489,teto,MR
83305,aitor-sanz,MC
904135,ruben-diez,MC
904135,ruben-diez,AM
1638738,pablo-hernandez,AM
353132,jose-leon,DC
988631,jeremy-mellot,DR
914123,sergio-gonzalez,DC
914123,sergio-gonzalez,MC
912980,fernando-medrano,DL
912980,fernando-medrano,DC
996926,loic-williams,DC
874586,jose-amo,DC
1082555,david-rodriguez-ramos,DR
349126,tomeu-nadal,GK
1166864,javier-diaz,GK
1086428,salvi,GK
974109,jovanny-bolivar,ST
966804,jon-morcillo,ML
966804,jon-morcillo,LW
263493,higinio-marin,ST
857183,alberto-quiles,ST
857183,alberto-quiles,RW
882586,dani-escriche,ST
537012,juanma-garcia,ST
537012,juanma-garcia,RW
1136807,dani-gonzalez,ST
116607,fidel,ML
116607,fidel,MC
1142693,javi-villar,MC
1142693,javi-villar,DM
982575,antonio-pacheco,MC
982575,antonio-pacheco,MR
982575,antonio-pacheco,AM
982575,antonio-pacheco,RW
950110,riki-rodriguez,MC
950110,riki-rodriguez,DM
592068,agus-medina,MC
964610,rai-marchan,MC
964610,rai-marchan,DM
597756,diego-gonzalez,DC
841003,mohammed-djetei,DC
913214,isaac-carlos,DR
1085242,juan-maria-alcedo,DL
867406,alvaro-rodriguez,DR
592064,jon-garcia,DC
788312,juan-antonio-ros,DC
914744,cristian-rivero,GK
129865,raul-lizoain,GK
893140,juan-narvaez,LW
893140,juan-narvaez,ST
52126,alfredo-ortuno,ST
131394,damian-musto,MC
131394,damian-musto,DM
177931,juan-carlos,ST
177931,juan-carlos,AM
858912,luis-munoz,MC
858912,luis-munoz,DM
950742,andy-rodriguez,MC
950742,andy-rodriguez,DM
1130781,sergio-guerrero,MC
868262,martin-aguirregabiria,DR
150910,gonzalo-verdu,DC
844948,nikola-sipcic,DC
602164,jairo-izquierdo,DL
602164,jairo-izquierdo,RW
227912,ivan-calero,DR
85090,pedro-alcala,DC
255995,jose-antonio-rios,DL
991960,toni-fuidias,GK
1085579,pablo-cunat,GK
169317,sinan-bakis,ST
106272,sergi-enrich,ST
1000696,ivan-azon-monzon,ST
804170,sabin-merino,ST
804170,sabin-merino,LW
949456,mario-soberon,ST
1011266,marcos-baselga,ST
862063,moya-toni,MC
862063,moya-toni,DM
330673,maikel-mesa,MC
330673,maikel-mesa,AM
1000676,serrano-francho,MC
1014595,marc-aguado,MC
1014595,marc-aguado,DM
838633,jaume-grau,MC
838633,jaume-grau,DM
857907,gori,MC
949449,sergio-bermejo,RW
949449,sergio-bermejo,MR
1002347,alejandro-frances,DC
1087845,dani-tasende,DL
844028,jair-amador,DC
759284,quentin-lecoeuche,DL
759284,quentin-lecoeuche,ML
591738,carlos-nieto,DL
807117,lluis-lopez,DC
1000671,borge-martin-andres,DR
1000671,borge-martin-andres,DC
1395903,marcos-luna,DR
826216,gaetan-poussin,GK
40971,cristian-alvarez,GK
877668,joan-femenias,GK
933809,daniel-rebollo,GK
910104,simo,LW
218518,juanto-ortuno,ST
1084416,joel-jorquera,MR
367096,victor-camarasa,AM
367096,victor-camarasa,MC
966384,youness-lachhab,MC
826012,ivan-chapela,ML
47625,david-timor,MC
47625,david-timor,DM
997101,nacho-quintana,MC
1166968,sergio-ortuno,MC
990921,marc-olivier-doue,DC
944106,christian-montes,MR
914210,miguel-mari,MC
914210,miguel-mari,DM
1394434,mario-da-costa,ML
254819,alex-bernal,MC
73682,dario-djumic,DC
83704,marc-mateu,ML
83704,marc-mateu,DL
782296,nacho-monsalve,DC
892169,derick-poloni,DL
892169,derick-poloni,ML
850579,inigo-sebastian-magana,DC
927768,andoni-zubiaurre,GK
129429,ian-mackay-abad,GK
602242,guillermo-vallejo-delgado,GK
972451,hugo-vallejo,ML
904964,joaquin-munoz,RW
904964,joaquin-munoz,ST
889815,patrick-soko,RW
889815,patrick-soko,MR
349762,gerard-valentin,RW
349762,gerard-valentin,MR
912047,oscar-sielva,MC
912047,oscar-sielva,DM
966945,javi-mier,MC
1130805,iker-kortajarena,MC
69385,jorge-pulido,DC
949901,ignasi-vilarrasa,DL
957597,ruben-pulido,DC
1010310,jeremy-blasco,DC
1010310,jeremy-blasco,DR
811611,miguel-loureiro,DR
811611,miguel-loureiro,DC
1010413,toni-abad,DR
1010352,diego-gonzalez,DC
252777,juan-perez,GK
96968,dani-jimenez,GK
1101440,mathis-lachuer,MC
1101440,mathis-lachuer,DM
882475,alberto-reina-campos,MC
882475,alberto-reina-campos,DM
1130516,pablo-tomeo,MC
947318,nikolaos-michelis,DC
1136812,alejandro-barbudo-barbu,DC
897788,juan-gutierrez-martinez,DC
1014375,luis-lopez,GK
97409,jurgen-locadia,ST
97409,jurgen-locadia,LW
926418,eneko-jauregi,ST
931720,kaxe,ST
931720,kaxe,AM
333145,ryan-edwards,MC
333145,ryan-edwards,DM
333145,ryan-edwards,AM
349568,javier-eraso,AM
349568,javier-eraso,MC
349568,javier-eraso,DM
867780,josue-dorrio,MR
867780,josue-dorrio,RW
862696,rodriguez-rayco,ML
862696,rodriguez-rayco,LW
588572,unai-bustinza,DC
588572,unai-bustinza,DR
850479,daniel-lasure,DL
1160063,alex-carbonell,DR
826008,jorge-mier,DR
349848,iker-seguin,DL
349848,iker-seguin,LW
1085404,mikel-kortazar,DL
597924,jon-ander-amelibia-do-naximiento,DC
1651330,sergio-camacho,DL
1102966,unai-marino,GK
128360,dyego-sousa,ST
998751,esteban-aparicio,RW
998751,esteban-aparicio,LW
1398529,addai-emmanuel,ML
1090771,rafa-llorente,RW
1484981,vladyslav-kopotun,ST
146218,fede-vico,AM
106289,pedro-mosquera,MC
106289,pedro-mosquera,DM
1031543,jacobo-gonzalez,MR
83602,javier-lara,MC
83602,javier-lara,LW
839560,josiel-nunez,MC
1176946,juanma-bravo,MC
1139739,miguel-capitas,AM
858188,yael-ballesteros,MC
128654,jean-sylvain-babin,DC
966300,iago-lopez-carracedo,DR
1001830,iker-recio,DL
957890,castilla-joan-rojas,DC
1513232,imanol-alonso,MC
1170627,alvaro-yuste,DC
1012408,gaizka-ayesa,GK
1010434,lucas-anacker,GK
1525763,javier-rentero,DC
964729,pablo-moreno,ST
168863,christos-albanis,LW
1010507,lautaro-de-leon,ST
914844,manuel-nieto,ST
1470379,calvo-alex,RW
994816,albert-rosas,ST
957593,moha-moukhliss,MC
1153312,juanda-fuentes,LW
857908,alvaro-martin,MC
857908,alvaro-martin,LW
99520,erik-moran,MC
99520,erik-moran,DM
913205,alberto-solis,AM
913205,alberto-solis,MC
605512,sergio-molina,MC
605512,sergio-molina,DM
914048,alex-petxa,DR
795256,diego-alende,DC
1003820,miguel-angel-leal,DR
901847,vila-garcia-marti,DL
1084384,joel-arumi,DC
811408,pablo-trigueros,DC
810591,cesar-morgado,DC
32185,oier-olazabal,GK
591358,nicolas-ratti,GK
1130363,blanco-fabio,RW
1177406,andres-ferrari,ST
1086128,alex-fores,ST
1142258,tiago-geralnik,ML
1116580,thiago-ojeda,MC
1021217,carlo-adriano-garcia,MC
1142254,rodrigo-alonso,MC
1401142,requena-daniel,MC
997025,arnau-sola,DL
983564,jose-menargues,DR
1142261,espigares-antonio,DC
1086193,hugo-perez,DC
1396056,rando-abraham,DC
1525863,pau-navarro,MC
996927,brais-val,DC
1005638,iker-alvarez,GK
839956,erling-haaland,ST
944656,julian-alvarez,ST
944656,julian-alvarez,AM
934386,jeremy-doku,RW
934386,jeremy-doku,LW
70996,kevin-de-bruyne,AM
70996,kevin-de-bruyne,MC
859765,phil-foden,LW
859765,phil-foden,RW
859765,phil-foden,AM
331209,bernardo-silva,RW
331209,bernardo-silva,MC
331209,bernardo-silva,AM
827606,rodri,DM
827606,rodri,MC
189061,jack-grealish,LW
136710,mateo-kovacic,MC
136710,mateo-kovacic,DM
945122,matheus-nunes,MC
945122,matheus-nunes,DM
1136731,rico-lewis,DR
786028,kalvin-phillips,DM
786028,kalvin-phillips,MC
1065216,oscar-bobb,RW
1065216,oscar-bobb,ST
1086286,maximo-perrone,MC
1086286,maximo-perrone,DM
1006189,issa-kabore,DR
1006189,issa-kabore,MR
1003334,james-mcatee,MC
1003334,james-mcatee,AM
138892,joao-cancelo,DL
138892,joao-cancelo,DR
964994,josko-gvardiol,DC
964994,josko-gvardiol,DL
318941,ruben-dias,DC
44614,kyle-walker,DR
44614,kyle-walker,DC
152077,john-stones,DC
149663,nathan-ake,DC
149663,nathan-ake,DL
383560,manuel-akanji,DC
383560,manuel-akanji,DR
1002813,couto-yan,MR
1002813,couto-yan,DR
1017915,josh-wilson-esbrand,DL
254491,ederson,GK
125274,stefan-ortega,GK
716,scott-carson,GK
934235,bukayo-saka,RW
794839,gabriel-jesus,ST
794839,gabriel-jesus,RW
922573,gabriel-martinelli,LW
135666,leandro-trossard,LW
135666,leandro-trossard,ST
858194,edward-nketiah,ST
826139,reiss-nelson,RW
826139,reiss-nelson,LW
836705,kai-havertz,ST
836705,kai-havertz,MC
547410,martin-odegaard,MC
316148,thomas-partey,MC
316148,thomas-partey,DM
856714,declan-rice,MC
856714,declan-rice,DM
132874,jorginho,MC
132874,jorginho,DM
867445,emile-smith-rowe,AM
867445,emile-smith-rowe,LW
904835,fabio-vieira,MC
904835,fabio-vieira,AM
901892,albert-sambi-lokonga,MC
901892,albert-sambi-lokonga,DM
941168,william-saliba,DC
287643,oleksandr-zinchenko,DL
869792,gabriel-magalhaes,DC
804434,tomiyasu-takehiro,DR
804434,tomiyasu-takehiro,DC
804434,tomiyasu-takehiro,DL
976037,kiwior-jakub,DC
976037,kiwior-jakub,DL
846036,benjamin-white,DR
958959,jurrien-timber,DC
366592,kieran-tierney,DL
366592,kieran-tierney,DC
944973,nuno-tavares,DL
944973,nuno-tavares,ML
839410,aaron-ramsdale,GK
581310,david-raya,GK
991591,karl-hein,GK
159665,mohamed-salah,RW
924871,darwin-nunez,ST
883537,luis-diaz,LW
862967,cody-gakpo,ST
862967,cody-gakpo,LW
606164,diogo-jota,LW
606164,diogo-jota,ST
1154861,ben-doak,RW
895324,alexis-mac-allister,MC
869856,dominik-szoboszlai,MC
869856,dominik-szoboszlai,AM
955245,harvey-elliott,MC
955245,harvey-elliott,RW
904897,ryan-gravenberch,MC
904897,ryan-gravenberch,DM
143040,wataru-endo,MC
143040,wataru-endo,DM
927353,curtis-jones,MC
1142636,stefan-bajcetic,MC
991604,fabio-carvalho,AM
1142638,bobby-clark,MC
795064,trent-alexander-arnold,DR
151545,virgil-van-dijk,DC
262911,andrew-robertson,DL
826215,ibrahima-konate,DC
786259,konstantinos-tsimikas,DL
318927,joe-gomez,DC
318927,joe-gomez,DR
1008402,bradley-conor,MR
1008402,bradley-conor,DR
1003339,jarell-quansah,DC
920393,nathaniel-phillips,DC
902091,williams-rhys,DC
924378,sepp-van-den-berg,DC
924378,sepp-van-den-berg,DR
243609,alisson,GK
827362,caoimhin-kelleher,GK
555386,ollie-watkins,ST
855817,diaby-moussa,RW
855817,diaby-moussa,AM
855817,diaby-moussa,ST
974577,jhon-duran,ST
996919,samuel-iling-junior,ML
993451,cameron-archer,ST
998832,lewis-dobbin,LW
331737,youri-tielemans,MC
331737,youri-tielemans,DM
331737,youri-tielemans,AM
808590,leon-bailey,RW
808590,leon-bailey,MR
783126,emiliano-buendia,RW
783126,emiliano-buendia,AM
826204,boubacar-kamara,MC
826204,boubacar-kamara,DM
250223,john-mcginn,MC
250223,john-mcginn,AM
98435,ross-barkley,MC
98435,ross-barkley,DM
98435,ross-barkley,AM
1087316,enzo-barrenechea,MC
1087316,enzo-barrenechea,DM
190405,leander-dendoncker,MC
190405,leander-dendoncker,DM
975937,jacob-ramsey,MC
948261,morgan-rogers,LW
833956,matty-cash,DR
976263,ian-maatsen,DL
976263,ian-maatsen,ML
864169,pau-torres,DC
96538,lucas-digne,DL
303638,tyrone-mings,DC
604232,diego-carlos,DC
827679,ezri-konsa,DC
827679,ezri-konsa,DR
294593,alex-moreno,DL
1152923,kosta-nedeljkovic,DR
1104418,lino-sousa,DL
1018510,kaine-kesler-hayden,DR
1018510,kaine-kesler-hayden,MR
255189,kortney-hause,DC
158263,emiliano-martinez,GK
26025,robin-olsen,GK
966874,joe-gauci,GK
995654,viljami-sinisalo,GK
994557,filip-marschall,GK
111505,heung-min-son,ST
111505,heung-min-son,LW
111505,heung-min-son,AM
840217,richarlison,ST
1085180,brennan-johnson,ST
1085180,brennan-johnson,RW
1116987,alejo-veliz,ST
862223,manor-solomon,LW
232306,timo-werner,ST
232306,timo-werner,LW
356398,james-maddison,AM
356398,james-maddison,RW
798835,lo-celso-giovani,MC
798835,lo-celso-giovani,AM
1002711,pape-matar-sarr,MC
1002711,pape-matar-sarr,DM
928124,dejan-kulusevski,RW
928124,dejan-kulusevski,AM
844842,yves-bissouma,MC
844842,yves-bissouma,DM
791190,bentancur-rodrigo,MC
791190,bentancur-rodrigo,DM
149593,pierre-emile-hojbjerg,MC
149593,pierre-emile-hojbjerg,DM
910026,bryan-gil,LW
910026,bryan-gil,ML
1391251,bergvall-lucas,MC
859901,skipp-oliver,MC
859901,skipp-oliver,DM
829932,cristian-romero,DC
829932,cristian-romero,DR
913654,pedro-porro,MR
913654,pedro-porro,DR
997103,radu-dragusin,DC
997103,radu-dragusin,DR
856123,emerson-royal,MR
856123,emerson-royal,DR
998247,micky-van-de-ven,DC
858195,sergio-reguilon,DL
858195,sergio-reguilon,ML
983572,destiny-udogie,ML
983572,destiny-udogie,DL
94758,ben-davies,DC
94758,ben-davies,DL
1142335,archie-gray,DR
1142335,archie-gray,MC
1142335,archie-gray,DM
945798,djed-spence,MR
945798,djed-spence,DR
1134744,ashley-phillips,DC
553606,guglielmo-vicario,GK
19314,fraser-forster,GK
859896,austin-brandon,GK
822504,alfie-whiteman,GK
78893,romelu-lukaku,ST
769333,christopher-nkunku,ST
769333,christopher-nkunku,AM
1085381,nicolas-jackson,ST
1414933,guiu-marc,ST
996985,armando-broja,ST
1086455,angelo,RW
1090458,david-datro-fofana,ST
1485371,deivid-washington,ST
1142233,diego-moreira,LW
1162083,omari-kellyman,RW
974505,enzo-fernandez,MC
974505,enzo-fernandez,DM
982780,cole-palmer,RW
982780,cole-palmer,AM
958966,mykhaylo-mudryk,LW
138534,raheem-sterling,LW
138534,raheem-sterling,RW
987650,moises-caicedo,MC
987650,moises-caicedo,DM
904970,conor-gallagher,MC
904970,conor-gallagher,AM
904970,conor-gallagher,DM
966547,noni-madueke,RW
1105779,santos-andrey,MC
1105779,santos-andrey,DM
1069488,romeo-lavia,MC
1069488,romeo-lavia,DM
1016788,cesare-casadei,MC
994556,carney-chukwuemeka,MC
1048916,lesley-ugochukwu,MC
861970,dewsbury-hall-kiernan,MC
861970,dewsbury-hall-kiernan,AM
861970,dewsbury-hall-kiernan,DM
1087359,renato-veiga,MC
885908,reece-james,MR
885908,reece-james,DR
802695,ben-chilwell,DL
802695,ben-chilwell,ML
794939,marc-cucurella,DL
794939,marc-cucurella,DC
996958,gusto-malo,DR
923894,wesley-fofana,DC
923894,wesley-fofana,DR
996911,levi-colwill,DC
996911,levi-colwill,DL
904827,benoit-badiashile,DC
827243,axel-disasi,DC
827243,axel-disasi,DR
826134,trevoh-chalobah,DC
826134,trevoh-chalobah,DR
826203,malang-sarr,DC
826203,malang-sarr,DL
1114837,alfie-gilchrist,DC
352668,tosin-adarabioyo,DC
232422,kepa-arrizabalaga,GK
882604,dorde-petrovic,GK
920546,robert-sanchez,GK
978787,gabriel-slonina,GK
257993,marcus-bettinelli,GK
996903,lucas-bergstrom,GK
823941,alexander-isak,ST
333373,miguel-almiron,RW
914902,gordon-anthony,LW
113956,callum-wilson,ST
1169124,garang-kuol,LW
372336,jacob-murphy,RW
372336,jacob-murphy,MR
372336,jacob-murphy,DR
866469,bruno-guimaraes,MC
892673,sandro-tonali,MC
892673,sandro-tonali,DM
560128,joelinton,MC
560128,joelinton,LW
855647,harvey-barnes,LW
888550,joe-willock,MC
1400650,lewis-miley,MC
866191,sean-longstaff,MC
138261,ryan-fraser,LW
138261,ryan-fraser,ML
190843,isaac-hayden,MC
190843,isaac-hayden,DM
69256,kieran-trippier,DR
910046,sven-botman,DC
1136730,lewis-hall,DL
101882,fabian-schar,DC
980634,valentino-livramento,DR
99090,dan-burn,DL
99090,dan-burn,DC
153444,jamaal-lascelles,DC
368134,matt-targett,DL
150396,emil-krafth,DR
150396,emil-krafth,DC
865167,lloyd-kelly,DC
865167,lloyd-kelly,DL
891803,jamal-lewis,DL
1084284,ashby-harrison,DR
1125214,alex-murphy,DC
162653,nick-pope,GK
138149,odysseas-vlachodimos,GK
42209,martin-dubravka,GK
108508,mark-gillespie,GK
1131,john-ruddy,GK
1086417,rasmus-hojlund,ST
288205,bruno-fernandes,AM
814590,marcus-rashford,LW
814590,marcus-rashford,ST
122951,casemiro,MC
122951,casemiro,DM
1135873,alejandro-garnacho,LW
958380,antony,RW
851100,sancho-jadon,LW
851100,sancho-jadon,RW
942116,mason-greenwood,RW
942116,mason-greenwood,ST
836694,mason-mount,AM
836694,mason-mount,MC
1142175,kobbie-mainoo,MC
1142175,kobbie-mainoo,DM
105734,christian-eriksen,MC
105734,christian-eriksen,DM
971037,diallo-amad,RW
1009386,hannibal-mejbri,AM
1009386,hannibal-mejbri,MC
879346,scott-mctominay,MC
879346,scott-mctominay,DM
989803,facundo-pellistri,RW
989803,facundo-pellistri,MR
1146145,gore-daniel,MC
859999,lisandro-martinez,DC
149380,harry-maguire,DC
843200,diogo-dalot,DR
843200,diogo-dalot,DL
190839,luke-shaw,DL
863653,aaron-wan-bissaka,DR
143334,victor-lindelof,DC
825839,tyrell-malacia,DL
30144,jonny-evans,DC
1136721,kambwala-willy,DC
787498,andre-onana,GK
815890,altay-bayindir,GK
18122,tom-heaton,GK
47772,michail-antonio,ST
280439,maxwel-cornet,ML
280439,maxwel-cornet,DL
130181,danny-ings,ST
905163,mohammed-kudus,RW
905163,mohammed-kudus,AM
839981,lucas-paqueta,AM
839981,lucas-paqueta,MC
839981,lucas-paqueta,LW
552884,jarrod-bowen,RW
552884,jarrod-bowen,ST
847151,edson-alvarez,MC
847151,edson-alvarez,DM
161717,james-ward-prowse,MC
161717,james-ward-prowse,DM
161717,james-ward-prowse,AM
799041,tomas-soucek,MC
799041,tomas-soucek,DM
879810,flynn-downes,MC
879810,flynn-downes,DM
845464,andy-irving,MC
1212165,george-earthy,AM
877102,nayef-aguerd,DC
139227,kurt-zouma,DC
155997,emerson-palmieri,DL
155997,emerson-palmieri,ML
829022,konstantinos-mavropanos,DC
829022,konstantinos-mavropanos,DR
138024,vladimir-coufal,DR
138024,vladimir-coufal,MR
43443,aaron-cresswell,DL
894474,max-kilman,DC
894474,max-kilman,DR
1394099,marshall-callum,ST
15479,lukasz-fabianski,GK
96531,alphonse-areola,GK
187861,wesley-foderingham,GK
103045,jordan-ayew,RW
103045,jordan-ayew,LW
1116593,matheus-franca,AM
795228,odsonne-edouard,ST
848276,jean-philippe-mateta,ST
1101362,jesurun-rak-sakyi,RW
1101362,jesurun-rak-sakyi,LW
864921,eberechi-eze,MC
864921,eberechi-eze,AM
794338,daichi-kamada,MC
794338,daichi-kamada,AM
794338,daichi-kamada,DM
355796,jefferson-lerma,MC
355796,jefferson-lerma,DM
906047,cheick-doucoure,MC
906047,cheick-doucoure,DM
1109771,adam-wharton,MC
1109771,adam-wharton,DM
148710,jeffrey-schlupp,MC
148710,jeffrey-schlupp,LW
997104,naouirou-ahamada,MC
193554,will-hughes,MC
193554,will-hughes,DM
1176104,ebiowei-malcolm,RW
1064218,chadi-riad,DC
870360,daniel-munoz,DR
877994,marc-guehi,DC
362682,joachim-andersen,DC
793228,rob-holding,DC
931844,chris-richards,DC
931844,chris-richards,DL
988275,tyrick-mitchell,DL
43215,nathaniel-clyne,DR
39183,joel-ward,DR
788134,dean-henderson,GK
98427,sam-johnstone,GK
581610,remi-matthews,GK
1134718,joe-whitworth,GK
975079,joao-pedro,ST
975079,joao-pedro,AM
975079,joao-pedro,LW
999231,evan-ferguson,ST
794298,deniz-undav,ST
983816,jeremy-sarmiento,LW
1400106,minteh-yankuba,RW
33902,danny-welbeck,ST
1029018,abdallah-sima,RW
1029018,abdallah-sima,LW
1029018,abdallah-sima,ST
1471095,osman-ibrahim,LW
1152449,adrian-mazilu,RW
936849,mitoma-kaoru,LW
936849,mitoma-kaoru,ML
1110842,simon-adingra,LW
1110842,simon-adingra,ST
1110842,simon-adingra,RW
1110842,simon-adingra,ML
886242,jakub-moder,MC
886242,jakub-moder,DM
973556,julio-enciso,ST
1117025,facundo-buonanotte,RW
1117025,facundo-buonanotte,AM
791,james-milner,MC
791,james-milner,DR
907668,gilmour-billy,MC
907668,gilmour-billy,DM
48480,pascal-gross,MC
48480,pascal-gross,DM
984602,kacper-kozlowski,MC
984602,kacper-kozlowski,AM
1199043,baleba-carlos,MC
1199043,baleba-carlos,DM
341589,mahmoud-dahoud,MC
341589,mahmoud-dahoud,DM
301288,solly-march,RW
301288,solly-march,ML
959628,mats-wieffer,MC
959628,mats-wieffer,DM
1036269,yasin-ayari,MC
1142315,jack-hinshelwood,MC
1005706,moran-andrew,AM
1568186,malick-yalcouye,MC
1004556,marc-leonard,MC
1004556,marc-leonard,DM
1004556,marc-leonard,AM
1514742,jensen-weir,MC
1514742,jensen-weir,DM
1127057,valentin-barco,DL
914691,lamptey-tariq,DR
914691,lamptey-tariq,MR
805465,pervis-estupinan,DL
115365,lewis-dunk,DC
842513,igor-julio,DC
962012,jan-paul-van-hecke,DC
219572,joel-veltman,DR
219572,joel-veltman,DC
216308,adam-webster,DC
216308,adam-webster,DR
216308,adam-webster,DL
1014429,ed-turns,DC
994363,bart-verbruggen,GK
31867,jason-steele,GK
1007073,tom-mcgill,GK
1005800,carl-rushworth,GK
361420,dominic-solanke,ST
336655,enes-unal,ST
913942,romain-faivre,AM
913942,romain-faivre,RW
913942,romain-faivre,MR
298366,kieffer-moore,ST
1096136,daniel-jebbison,ST
836070,luis-sinisterra,LW
1106451,dango-ouattara,RW
1106451,dango-ouattara,LW
934354,antoine-semenyo,ST
934354,antoine-semenyo,RW
851596,justin-kluivert,ML
851596,justin-kluivert,AM
800419,tyler-adams,MC
800419,tyler-adams,DM
892924,hamed-junior-traore,AM
892924,hamed-junior-traore,LW
892924,hamed-junior-traore,MC
548660,philip-billing,MC
548660,philip-billing,AM
1104986,alex-scott,MC
1104986,alex-scott,DM
1104986,alex-scott,AM
322391,ryan-christie,MC
322391,ryan-christie,DM
322391,ryan-christie,AM
322391,ryan-christie,RW
895576,marcus-tavernier,MC
855731,david-brooks,RW
548188,lewis-cook,MC
548188,lewis-cook,DM
1020680,jaidon-anthony,LW
989345,gavin-kilkenny,MC
989345,gavin-kilkenny,DM
1097425,milos-kerkez,DL
830659,marcos-senesi,DC
1023567,illia-zabarnyi,DC
943645,max-aarons,DR
865740,chris-mepham,DC
865740,chris-mepham,DR
44566,adam-smith,DR
1156586,james-hill,DC
1156586,james-hill,DR
84844,neto,GK
856720,mark-travers,GK
1000379,alex-paulsen,GK
991001,will-dennis,GK
286165,adama-traore,RW
192442,raul-jimenez,ST
1015256,rodrigo-muniz,ST
891920,carlos-vinicius,ST
1013987,jay-stansfield,ST
31417,willian,LW
285949,andreas-pereira,AM
285949,andreas-pereira,MC
352770,alex-iwobi,MC
371222,sasa-lukic,MC
371222,sasa-lukic,DM
355528,harry-wilson,RW
82566,tom-cairney,MC
